	n	p	p_mc
group4831	12.0	0.6721385988744878	0.672445
group4832	16.0	0.5335648140455699	0.534455
group4833	29.0	0.19769001867504465	0.199415
group4834	9.0	0.7777927756120597	0.777985
group4835	16.0	0.5335648140455699	0.534455
group4836	21.0	0.3792977989193782	0.379795
group4837	35.0	0.1128781440319317	0.113925
group4838	7.0	0.8443826168740521	0.84442
group4839	12.0	0.6721385988744878	0.672445
group4840	12.0	0.6721385988744878	0.672445
group4841	34.0	0.12438853713111309	0.12545
group4842	10.0	0.7429218496308708	0.742905
group4843	9.0	0.7777927756120597	0.777985
group4844	21.0	0.3792977989193782	0.379795
group4845	8.0	0.8117969462700925	0.812245
group4846	30.0	0.18075823943707842	0.182175
group4847	7.0	0.8443826168740521	0.84442
group4848	4.0	0.9295752138973431	0.92911
group4849	12.0	0.6721385988744878	0.672445
group4850	11.0	0.7076021659432692	0.7076
group4851	35.0	0.1128781440319317	0.113925
group4852	10.0	0.7429218496308708	0.742905
group4853	12.0	0.6721385988744878	0.672445
group4854	14.0	0.6017819849342632	0.602205
group4855	19.0	0.4377067767942396	0.4388
group4856	8.0	0.8117969462700925	0.812245
group4857	18.0	0.46864364454830054	0.46992
group4858	16.0	0.5335648140455699	0.534455
group4859	14.0	0.6017819849342632	0.602205
group4860	23.0	0.3260526310564965	0.327605
group4861	8.0	0.8117969462700925	0.812245
group4862	9.0	0.7777927756120597	0.777985
group4863	31.0	0.1650144691224512	0.16628
group4864	44.0	0.044295119846229525	0.044485
group4865	18.0	0.46864364454830054	0.46992
group4866	10.0	0.7429218496308708	0.742905
group4867	22.0	0.35201804517410273	0.35302
group4868	24.0	0.30138841387382326	0.303285
group4869	12.0	0.6721385988744878	0.672445
group4870	17.0	0.5006180349426363	0.50179
group4871	18.0	0.46864364454830054	0.46992
group4872	28.0	0.21585037192217874	0.217685
group4873	2.0	0.9717759992072467	0.9717
group4874	19.0	0.4377067767942396	0.4388
group4875	1.0	0.9866514794766174	0.98695
group4876	27.0	0.23527556043971876	0.237375
group4877	2.0	0.9717759992072467	0.9717
group4878	16.0	0.5335648140455699	0.534455
group4879	18.0	0.46864364454830054	0.46992
group4880	21.0	0.3792977989193782	0.379795
group4881	20.0	0.4078871094777948	0.40859
group4882	15.0	0.5673423471376051	0.567975
group4883	18.0	0.46864364454830054	0.46992
group4884	16.0	0.5335648140455699	0.534455
group4885	34.0	0.12438853713111309	0.12545
group4886	21.0	0.3792977989193782	0.379795
group4887	3.0	0.9524905776673729	0.951885
group4888	8.0	0.8117969462700925	0.812245
group4889	14.0	0.6017819849342632	0.602205
group4890	18.0	0.46864364454830054	0.46992
group4891	13.0	0.6367770992954181	0.637285
group4892	21.0	0.3792977989193782	0.379795
group4893	2.0	0.9717759992072467	0.9717
group4894	8.0	0.8117969462700925	0.812245
group4895	21.0	0.3792977989193782	0.379795
group4896	19.0	0.4377067767942396	0.4388
group4897	10.0	0.7429218496308708	0.742905
group4898	14.0	0.6017819849342632	0.602205
group4899	7.0	0.8443826168740521	0.84442
group4900	9.0	0.7777927756120597	0.777985
group4901	14.0	0.6017819849342632	0.602205
group4902	8.0	0.8117969462700925	0.812245
group4903	26.0	0.25599925159772946	0.25839
group4904	7.0	0.8443826168740521	0.84442
group4905	35.0	0.1128781440319317	0.113925
group4906	8.0	0.8117969462700925	0.812245
group4907	10.0	0.7429218496308708	0.742905
group4908	32.0	0.15040557383806438	0.151535
group4909	34.0	0.12438853713111309	0.12545
group4910	14.0	0.6017819849342632	0.602205
group4911	17.0	0.5006180349426363	0.50179
group4912	4.0	0.9295752138973431	0.92911
group4913	20.0	0.4078871094777948	0.40859
group4914	5.0	0.9036320005865308	0.90362
group4915	3.0	0.9524905776673729	0.951885
group4916	76.0	0.0007922535466022768	0.00073
group4917	19.0	0.4377067767942396	0.4388
group4918	7.0	0.8443826168740521	0.84442
group4919	41.0	0.06121642346371278	0.062355
group4920	5.0	0.9036320005865308	0.90362
group4921	5.0	0.9036320005865308	0.90362
group4922	39.0	0.07547344661588593	0.07689
group4923	35.0	0.1128781440319317	0.113925
group4924	13.0	0.6367770992954181	0.637285
group4925	4.0	0.9295752138973431	0.92911
group4926	13.0	0.6367770992954181	0.637285
group4927	20.0	0.4078871094777948	0.40859
group4928	19.0	0.4377067767942396	0.4388
group4929	26.0	0.25599925159772946	0.25839
group4930	44.0	0.044295119846229525	0.044485
group4931	11.0	0.7076021659432692	0.7076
group4932	11.0	0.7076021659432692	0.7076
group4933	11.0	0.7076021659432692	0.7076
group4934	23.0	0.3260526310564965	0.327605
group4935	53.0	0.01576828350473405	0.015845
group4936	1.0	0.9866514794766174	0.98695
group4937	12.0	0.6721385988744878	0.672445
group4938	61.0	0.005872702213013152	0.005865
group4939	4.0	0.9295752138973431	0.92911
group4940	22.0	0.35201804517410273	0.35302
group4941	7.0	0.8443826168740521	0.84442
group4942	17.0	0.5006180349426363	0.50179
group4943	20.0	0.4078871094777948	0.40859
group4944	27.0	0.23527556043971876	0.237375
group4945	22.0	0.35201804517410273	0.35302
group4946	9.0	0.7777927756120597	0.777985
group4947	16.0	0.5335648140455699	0.534455
group4948	24.0	0.30138841387382326	0.303285
group4949	8.0	0.8117969462700925	0.812245
group4950	45.0	0.03966974103952901	0.039845
group4951	26.0	0.25599925159772946	0.25839
group4952	13.0	0.6367770992954181	0.637285
group4953	16.0	0.5335648140455699	0.534455
group4954	29.0	0.19769001867504465	0.199415
group4955	14.0	0.6017819849342632	0.602205
group4956	33.0	0.13687985257205268	0.13778
group4957	40.0	0.06801613565811512	0.069375
group4958	35.0	0.1128781440319317	0.113925
group4959	18.0	0.46864364454830054	0.46992
group4960	17.0	0.5006180349426363	0.50179
group4961	19.0	0.4377067767942396	0.4388
group4962	2.0	0.9717759992072467	0.9717
group4963	22.0	0.35201804517410273	0.35302
group4964	3.0	0.9524905776673729	0.951885
group4965	4.0	0.9295752138973431	0.92911
group4966	27.0	0.23527556043971876	0.237375
group4967	9.0	0.7777927756120597	0.777985
group4968	11.0	0.7076021659432692	0.7076
group4969	15.0	0.5673423471376051	0.567975
group4970	16.0	0.5335648140455699	0.534455
group4971	19.0	0.4377067767942396	0.4388
group4972	17.0	0.5006180349426363	0.50179
group4973	39.0	0.07547344661588593	0.07689
group4974	9.0	0.7777927756120597	0.777985
group4975	12.0	0.6721385988744878	0.672445
group4976	14.0	0.6017819849342632	0.602205
group4977	11.0	0.7076021659432692	0.7076
group4978	0.0	0.9964557987482943	0.996615
group4979	20.0	0.4078871094777948	0.40859
group4980	6.0	0.8750880549677909	0.87498
group4981	23.0	0.3260526310564965	0.327605
group4982	18.0	0.46864364454830054	0.46992
group4983	25.0	0.2780348206846651	0.28033
group4984	12.0	0.6721385988744878	0.672445
group4985	22.0	0.35201804517410273	0.35302
group4986	24.0	0.30138841387382326	0.303285
group4987	33.0	0.13687985257205268	0.13778
group4988	17.0	0.5006180349426363	0.50179
group4989	11.0	0.7076021659432692	0.7076
group4990	18.0	0.46864364454830054	0.46992
group4991	21.0	0.3792977989193782	0.379795
group4992	5.0	0.9036320005865308	0.90362
group4993	47.0	0.03170709278870714	0.03201
group4994	6.0	0.8750880549677909	0.87498
group4995	5.0	0.9036320005865308	0.90362
group4996	42.0	0.05502639239179968	0.05553
group4997	42.0	0.05502639239179968	0.05553
group4998	0.0	0.9964557987482943	0.996615
group4999	1.0	0.9866514794766174	0.98695
group5000	1.0	0.9866514794766174	0.98695
group5001	33.0	0.13687985257205268	0.13778
group5002	8.0	0.8117969462700925	0.812245
group5003	11.0	0.7076021659432692	0.7076
group5004	11.0	0.7076021659432692	0.7076
group5005	6.0	0.8750880549677909	0.87498
group5006	38.0	0.08363724466130562	0.085145
group5007	9.0	0.7777927756120597	0.777985
group5008	2.0	0.9717759992072467	0.9717
group5009	27.0	0.23527556043971876	0.237375
group5010	7.0	0.8443826168740521	0.84442
group5011	72.0	0.0013758047694653619	0.001285
group5012	4.0	0.9295752138973431	0.92911
group5013	17.0	0.5006180349426363	0.50179
group5014	16.0	0.5335648140455699	0.534455
group5015	44.0	0.044295119846229525	0.044485
group5016	13.0	0.6367770992954181	0.637285
group5017	8.0	0.8117969462700925	0.812245
group5018	24.0	0.30138841387382326	0.303285
group5019	26.0	0.25599925159772946	0.25839
group5020	12.0	0.6721385988744878	0.672445
group5021	0.0	0.9964557987482943	0.996615
group5022	39.0	0.07547344661588593	0.07689
group5023	18.0	0.46864364454830054	0.46992
group5024	12.0	0.6721385988744878	0.672445
group5025	31.0	0.1650144691224512	0.16628
group5026	25.0	0.2780348206846651	0.28033
group5027	33.0	0.13687985257205268	0.13778
group5028	11.0	0.7076021659432692	0.7076
group5029	4.0	0.9295752138973431	0.92911
group5030	27.0	0.23527556043971876	0.237375
group5031	6.0	0.8750880549677909	0.87498
group5032	9.0	0.7777927756120597	0.777985
group5033	42.0	0.05502639239179968	0.05553
group5034	15.0	0.5673423471376051	0.567975
group5035	7.0	0.8443826168740521	0.84442
group5036	16.0	0.5335648140455699	0.534455
group5037	18.0	0.46864364454830054	0.46992
group5038	19.0	0.4377067767942396	0.4388
group5039	27.0	0.23527556043971876	0.237375
group5040	23.0	0.3260526310564965	0.327605
group5041	13.0	0.6367770992954181	0.637285
group5042	45.0	0.03966974103952901	0.039845
group5043	22.0	0.35201804517410273	0.35302
group5044	4.0	0.9295752138973431	0.92911
group5045	7.0	0.8443826168740521	0.84442
group5046	16.0	0.5335648140455699	0.534455
group5047	13.0	0.6367770992954181	0.637285
group5048	23.0	0.3260526310564965	0.327605
group5049	25.0	0.2780348206846651	0.28033
group5050	39.0	0.07547344661588593	0.07689
group5051	38.0	0.08363724466130562	0.085145
group5052	0.0	0.9964557987482943	0.996615
group5053	6.0	0.8750880549677909	0.87498
group5054	4.0	0.9295752138973431	0.92911
group5055	48.0	0.028298663618121826	0.02826
group5056	6.0	0.8750880549677909	0.87498
group5057	41.0	0.06121642346371278	0.062355
group5058	10.0	0.7429218496308708	0.742905
group5059	15.0	0.5673423471376051	0.567975
group5060	8.0	0.8117969462700925	0.812245
group5061	0.0	0.9964557987482943	0.996615
group5062	8.0	0.8117969462700925	0.812245
group5063	4.0	0.9295752138973431	0.92911
group5064	18.0	0.46864364454830054	0.46992
group5065	17.0	0.5006180349426363	0.50179
group5066	66.0	0.0030747835781519653	0.00302
group5067	40.0	0.06801613565811512	0.069375
group5068	40.0	0.06801613565811512	0.069375
group5069	6.0	0.8750880549677909	0.87498
group5070	42.0	0.05502639239179968	0.05553
group5071	12.0	0.6721385988744878	0.672445
group5072	4.0	0.9295752138973431	0.92911
group5073	29.0	0.19769001867504465	0.199415
group5074	31.0	0.1650144691224512	0.16628
group5075	32.0	0.15040557383806438	0.151535
group5076	6.0	0.8750880549677909	0.87498
group5077	24.0	0.30138841387382326	0.303285
group5078	16.0	0.5335648140455699	0.534455
group5079	2.0	0.9717759992072467	0.9717
group5080	20.0	0.4078871094777948	0.40859
group5081	19.0	0.4377067767942396	0.4388
group5082	51.0	0.01998713054581375	0.019985
group5083	20.0	0.4078871094777948	0.40859
group5084	2.0	0.9717759992072467	0.9717
group5085	5.0	0.9036320005865308	0.90362
group5086	9.0	0.7777927756120597	0.777985
group5087	3.0	0.9524905776673729	0.951885
group5088	22.0	0.35201804517410273	0.35302
group5089	25.0	0.2780348206846651	0.28033
group5090	48.0	0.028298663618121826	0.02826
group5091	34.0	0.12438853713111309	0.12545
group5092	7.0	0.8443826168740521	0.84442
group5093	38.0	0.08363724466130562	0.085145
group5094	14.0	0.6017819849342632	0.602205
group5095	9.0	0.7777927756120597	0.777985
group5096	20.0	0.4078871094777948	0.40859
group5097	20.0	0.4078871094777948	0.40859
group5098	18.0	0.46864364454830054	0.46992
group5099	26.0	0.25599925159772946	0.25839
group5100	4.0	0.9295752138973431	0.92911
group5101	36.0	0.10228770515807882	0.103235
group5102	0.0	0.9964557987482943	0.996615
group5103	17.0	0.5006180349426363	0.50179
group5104	37.0	0.09255791572214164	0.093805
group5105	23.0	0.3260526310564965	0.327605
group5106	15.0	0.5673423471376051	0.567975
group5107	16.0	0.5335648140455699	0.534455
group5108	28.0	0.21585037192217874	0.217685
group5109	47.0	0.03170709278870714	0.03201
group5110	37.0	0.09255791572214164	0.093805
group5111	38.0	0.08363724466130562	0.085145
group5112	30.0	0.18075823943707842	0.182175
group5113	8.0	0.8117969462700925	0.812245
group5114	18.0	0.46864364454830054	0.46992
group5115	17.0	0.5006180349426363	0.50179
group5116	18.0	0.46864364454830054	0.46992
group5117	24.0	0.30138841387382326	0.303285
group5118	16.0	0.5335648140455699	0.534455
group5119	36.0	0.10228770515807882	0.103235
group5120	39.0	0.07547344661588593	0.07689
group5121	4.0	0.9295752138973431	0.92911
group5122	3.0	0.9524905776673729	0.951885
group5123	5.0	0.9036320005865308	0.90362
group5124	26.0	0.25599925159772946	0.25839
group5125	55.0	0.01238972923148984	0.012535
group5126	25.0	0.2780348206846651	0.28033
group5127	4.0	0.9295752138973431	0.92911
group5128	42.0	0.05502639239179968	0.05553
group5129	1.0	0.9866514794766174	0.98695
group5130	9.0	0.7777927756120597	0.777985
group5131	12.0	0.6721385988744878	0.672445
group5132	30.0	0.18075823943707842	0.182175
group5133	29.0	0.19769001867504465	0.199415
group5134	40.0	0.06801613565811512	0.069375
group5135	21.0	0.3792977989193782	0.379795
group5136	14.0	0.6017819849342632	0.602205
group5137	4.0	0.9295752138973431	0.92911
group5138	29.0	0.19769001867504465	0.199415
group5139	25.0	0.2780348206846651	0.28033
group5140	3.0	0.9524905776673729	0.951885
group5141	10.0	0.7429218496308708	0.742905
group5142	25.0	0.2780348206846651	0.28033
group5143	14.0	0.6017819849342632	0.602205
group5144	11.0	0.7076021659432692	0.7076
group5145	27.0	0.23527556043971876	0.237375
group5146	9.0	0.7777927756120597	0.777985
group5147	36.0	0.10228770515807882	0.103235
group5148	18.0	0.46864364454830054	0.46992
group5149	11.0	0.7076021659432692	0.7076
group5150	8.0	0.8117969462700925	0.812245
group5151	9.0	0.7777927756120597	0.777985
group5152	32.0	0.15040557383806438	0.151535
group5153	12.0	0.6721385988744878	0.672445
group5154	27.0	0.23527556043971876	0.237375
group5155	25.0	0.2780348206846651	0.28033
group5156	38.0	0.08363724466130562	0.085145
group5157	7.0	0.8443826168740521	0.84442
group5158	13.0	0.6367770992954181	0.637285
group5159	15.0	0.5673423471376051	0.567975
group5160	27.0	0.23527556043971876	0.237375
group5161	15.0	0.5673423471376051	0.567975
group5162	22.0	0.35201804517410273	0.35302
group5163	19.0	0.4377067767942396	0.4388
group5164	20.0	0.4078871094777948	0.40859
group5165	17.0	0.5006180349426363	0.50179
group5166	54.0	0.013984287989241452	0.014155
group5167	23.0	0.3260526310564965	0.327605
group5168	26.0	0.25599925159772946	0.25839
group5169	2.0	0.9717759992072467	0.9717
group5170	17.0	0.5006180349426363	0.50179
group5171	21.0	0.3792977989193782	0.379795
group5172	46.0	0.035485937051574955	0.035805
group5173	18.0	0.46864364454830054	0.46992
group5174	8.0	0.8117969462700925	0.812245
group5175	12.0	0.6721385988744878	0.672445
group5176	15.0	0.5673423471376051	0.567975
group5177	35.0	0.1128781440319317	0.113925
group5178	14.0	0.6017819849342632	0.602205
group5179	16.0	0.5335648140455699	0.534455
group5180	5.0	0.9036320005865308	0.90362
group5181	4.0	0.9295752138973431	0.92911
group5182	18.0	0.46864364454830054	0.46992
group5183	10.0	0.7429218496308708	0.742905
group5184	15.0	0.5673423471376051	0.567975
group5185	2.0	0.9717759992072467	0.9717
group5186	28.0	0.21585037192217874	0.217685
group5187	16.0	0.5335648140455699	0.534455
group5188	14.0	0.6017819849342632	0.602205
group5189	21.0	0.3792977989193782	0.379795
group5190	23.0	0.3260526310564965	0.327605
group5191	11.0	0.7076021659432692	0.7076
group5192	26.0	0.25599925159772946	0.25839
group5193	18.0	0.46864364454830054	0.46992
group5194	11.0	0.7076021659432692	0.7076
group5195	16.0	0.5335648140455699	0.534455
group5196	22.0	0.35201804517410273	0.35302
group5197	21.0	0.3792977989193782	0.379795
group5198	33.0	0.13687985257205268	0.13778
group5199	13.0	0.6367770992954181	0.637285
group5200	10.0	0.7429218496308708	0.742905
group5201	4.0	0.9295752138973431	0.92911
group5202	15.0	0.5673423471376051	0.567975
group5203	24.0	0.30138841387382326	0.303285
group5204	20.0	0.4078871094777948	0.40859
group5205	13.0	0.6367770992954181	0.637285
group5206	5.0	0.9036320005865308	0.90362
group5207	23.0	0.3260526310564965	0.327605
group5208	23.0	0.3260526310564965	0.327605
group5209	50.0	0.022467405828647227	0.02228
group5210	61.0	0.005872702213013152	0.005865
group5211	10.0	0.7429218496308708	0.742905
group5212	36.0	0.10228770515807882	0.103235
group5213	23.0	0.3260526310564965	0.327605
group5214	25.0	0.2780348206846651	0.28033
group5215	0.0	0.9964557987482943	0.996615
group5216	20.0	0.4078871094777948	0.40859
group5217	12.0	0.6721385988744878	0.672445
group5218	8.0	0.8117969462700925	0.812245
group5219	21.0	0.3792977989193782	0.379795
group5220	3.0	0.9524905776673729	0.951885
group5221	27.0	0.23527556043971876	0.237375
group5222	2.0	0.9717759992072467	0.9717
group5223	10.0	0.7429218496308708	0.742905
group5224	14.0	0.6017819849342632	0.602205
group5225	17.0	0.5006180349426363	0.50179
group5226	11.0	0.7076021659432692	0.7076
group5227	27.0	0.23527556043971876	0.237375
group5228	11.0	0.7076021659432692	0.7076
group5229	29.0	0.19769001867504465	0.199415
group5230	62.0	0.005168865049884562	0.00517
group5231	8.0	0.8117969462700925	0.812245
group5232	18.0	0.46864364454830054	0.46992
group5233	26.0	0.25599925159772946	0.25839
group5234	7.0	0.8443826168740521	0.84442
group5235	24.0	0.30138841387382326	0.303285
group5236	33.0	0.13687985257205268	0.13778
group5237	21.0	0.3792977989193782	0.379795
group5238	20.0	0.4078871094777948	0.40859
group5239	31.0	0.1650144691224512	0.16628
group5240	13.0	0.6367770992954181	0.637285
group5241	33.0	0.13687985257205268	0.13778
group5242	21.0	0.3792977989193782	0.379795
group5243	30.0	0.18075823943707842	0.182175
group5244	9.0	0.7777927756120597	0.777985
group5245	6.0	0.8750880549677909	0.87498
group5246	48.0	0.028298663618121826	0.02826
group5247	31.0	0.1650144691224512	0.16628
group5248	13.0	0.6367770992954181	0.637285
group5249	28.0	0.21585037192217874	0.217685
group5250	5.0	0.9036320005865308	0.90362
group5251	36.0	0.10228770515807882	0.103235
group5252	25.0	0.2780348206846651	0.28033
group5253	14.0	0.6017819849342632	0.602205
