	n	p	p_mc
group5887	17.0	0.2823220006167115	0.27994
group5888	0.0	0.9815302730563205	0.98146
group5889	23.0	0.15321302217561789	0.152215
group5890	11.0	0.48045817516495287	0.480855
group5891	24.0	0.13737014757494478	0.13622
group5892	12.0	0.44215817756016235	0.44223
group5893	16.0	0.31026942180837624	0.30799
group5894	33.0	0.047756062900310196	0.04822
group5895	1.0	0.9413269327800585	0.941335
group5896	39.0	0.022219840947502276	0.02178
group5897	27.0	0.097855328177685	0.096985
group5898	3.0	0.8481189845234005	0.84798
group5899	7.0	0.6555652833239324	0.654955
group5900	10.0	0.5209568795122508	0.521505
group5901	33.0	0.047756062900310196	0.04822
group5902	5.0	0.7510605245731589	0.75113
group5903	3.0	0.8481189845234005	0.84798
group5904	12.0	0.44215817756016235	0.44223
group5905	3.0	0.8481189845234005	0.84798
group5906	15.0	0.34022629115553166	0.338695
group5907	5.0	0.7510605245731589	0.75113
group5908	8.0	0.6089271376925609	0.60864
group5909	7.0	0.6555652833239324	0.654955
group5910	17.0	0.2823220006167115	0.27994
group5911	3.0	0.8481189845234005	0.84798
group5912	12.0	0.44215817756016235	0.44223
group5913	9.0	0.5637984007605903	0.564285
group5914	19.0	0.23218573383088986	0.230075
group5915	25.0	0.12289616631355292	0.121675
group5916	4.0	0.7995284463150603	0.79933
group5917	5.0	0.7510605245731589	0.75113
group5918	14.0	0.37204078967426624	0.37142
group5919	0.0	0.9815302730563205	0.98146
group5920	21.0	0.18919628651833187	0.188015
group5921	11.0	0.48045817516495287	0.480855
group5922	2.0	0.8960813120705418	0.896145
group5923	9.0	0.5637984007605903	0.564285
group5924	14.0	0.37204078967426624	0.37142
group5925	2.0	0.8960813120705418	0.896145
group5926	1.0	0.9413269327800585	0.941335
group5927	2.0	0.8960813120705418	0.896145
group5928	7.0	0.6555652833239324	0.654955
group5929	9.0	0.5637984007605903	0.564285
group5930	13.0	0.40597363279368287	0.405615
group5931	0.0	0.9815302730563205	0.98146
group5932	17.0	0.2823220006167115	0.27994
group5933	16.0	0.31026942180837624	0.30799
group5934	23.0	0.15321302217561789	0.152215
group5935	20.0	0.209756230900581	0.20821
group5936	12.0	0.44215817756016235	0.44223
group5937	16.0	0.31026942180837624	0.30799
group5938	35.0	0.03722695891255344	0.037315
group5939	23.0	0.15321302217561789	0.152215
group5940	13.0	0.40597363279368287	0.405615
group5941	12.0	0.44215817756016235	0.44223
group5942	37.0	0.02884446978092942	0.028645
group5943	32.0	0.05400872760891926	0.0543
group5944	13.0	0.40597363279368287	0.405615
group5945	17.0	0.2823220006167115	0.27994
group5946	5.0	0.7510605245731589	0.75113
group5947	6.0	0.7029110673035962	0.70271
group5948	20.0	0.209756230900581	0.20821
group5949	34.0	0.04218447370764899	0.042505
group5950	4.0	0.7995284463150603	0.79933
group5951	9.0	0.5637984007605903	0.564285
group5952	8.0	0.6089271376925609	0.60864
group5953	15.0	0.34022629115553166	0.338695
group5954	6.0	0.7029110673035962	0.70271
group5955	19.0	0.23218573383088986	0.230075
group5956	4.0	0.7995284463150603	0.79933
group5957	0.0	0.9815302730563205	0.98146
group5958	8.0	0.6089271376925609	0.60864
group5959	1.0	0.9413269327800585	0.941335
group5960	5.0	0.7510605245731589	0.75113
group5961	31.0	0.060991843164433804	0.061175
group5962	10.0	0.5209568795122508	0.521505
group5963	9.0	0.5637984007605903	0.564285
group5964	10.0	0.5209568795122508	0.521505
group5965	2.0	0.8960813120705418	0.896145
group5966	16.0	0.31026942180837624	0.30799
group5967	7.0	0.6555652833239324	0.654955
group5968	4.0	0.7995284463150603	0.79933
group5969	33.0	0.047756062900310196	0.04822
group5970	4.0	0.7995284463150603	0.79933
group5971	3.0	0.8481189845234005	0.84798
group5972	3.0	0.8481189845234005	0.84798
group5973	6.0	0.7029110673035962	0.70271
group5974	15.0	0.34022629115553166	0.338695
group5975	4.0	0.7995284463150603	0.79933
group5976	2.0	0.8960813120705418	0.896145
group5977	29.0	0.07746662488307354	0.077315
group5978	40.0	0.019465886357237474	0.018935
group5979	0.0	0.9815302730563205	0.98146
group5980	2.0	0.8960813120705418	0.896145
group5981	8.0	0.6089271376925609	0.60864
group5982	7.0	0.6555652833239324	0.654955
group5983	14.0	0.37204078967426624	0.37142
group5984	16.0	0.31026942180837624	0.30799
group5985	15.0	0.34022629115553166	0.338695
group5986	12.0	0.44215817756016235	0.44223
group5987	8.0	0.6089271376925609	0.60864
group5988	1.0	0.9413269327800585	0.941335
group5989	9.0	0.5637984007605903	0.564285
group5990	15.0	0.34022629115553166	0.338695
group5991	14.0	0.37204078967426624	0.37142
group5992	17.0	0.2823220006167115	0.27994
group5993	10.0	0.5209568795122508	0.521505
group5994	11.0	0.48045817516495287	0.480855
group5995	1.0	0.9413269327800585	0.941335
group5996	6.0	0.7029110673035962	0.70271
group5997	1.0	0.9413269327800585	0.941335
group5998	13.0	0.40597363279368287	0.405615
group5999	3.0	0.8481189845234005	0.84798
group6000	39.0	0.022219840947502276	0.02178
group6001	15.0	0.34022629115553166	0.338695
group6002	13.0	0.40597363279368287	0.405615
group6003	32.0	0.05400872760891926	0.0543
group6004	25.0	0.12289616631355292	0.121675
group6005	7.0	0.6555652833239324	0.654955
group6006	9.0	0.5637984007605903	0.564285
group6007	24.0	0.13737014757494478	0.13622
group6008	13.0	0.40597363279368287	0.405615
group6009	27.0	0.097855328177685	0.096985
group6010	11.0	0.48045817516495287	0.480855
group6011	17.0	0.2823220006167115	0.27994
group6012	10.0	0.5209568795122508	0.521505
group6013	7.0	0.6555652833239324	0.654955
group6014	6.0	0.7029110673035962	0.70271
group6015	8.0	0.6089271376925609	0.60864
group6016	8.0	0.6089271376925609	0.60864
group6017	10.0	0.5209568795122508	0.521505
group6018	27.0	0.097855328177685	0.096985
group6019	19.0	0.23218573383088986	0.230075
group6020	11.0	0.48045817516495287	0.480855
group6021	18.0	0.25637057800304724	0.254035
group6022	32.0	0.05400872760891926	0.0543
group6023	23.0	0.15321302217561789	0.152215
group6024	1.0	0.9413269327800585	0.941335
group6025	6.0	0.7029110673035962	0.70271
group6026	24.0	0.13737014757494478	0.13622
group6027	10.0	0.5209568795122508	0.521505
group6028	0.0	0.9815302730563205	0.98146
group6029	6.0	0.7029110673035962	0.70271
group6030	7.0	0.6555652833239324	0.654955
group6031	18.0	0.25637057800304724	0.254035
group6032	7.0	0.6555652833239324	0.654955
group6033	14.0	0.37204078967426624	0.37142
group6034	23.0	0.15321302217561789	0.152215
group6035	10.0	0.5209568795122508	0.521505
group6036	12.0	0.44215817756016235	0.44223
group6037	1.0	0.9413269327800585	0.941335
group6038	1.0	0.9413269327800585	0.941335
group6039	22.0	0.17043590650063695	0.169515
group6040	0.0	0.9815302730563205	0.98146
group6041	25.0	0.12289616631355292	0.121675
group6042	14.0	0.37204078967426624	0.37142
group6043	8.0	0.6089271376925609	0.60864
group6044	37.0	0.02884446978092942	0.028645
group6045	5.0	0.7510605245731589	0.75113
group6046	21.0	0.18919628651833187	0.188015
group6047	30.0	0.06877637616864106	0.068755
group6048	27.0	0.097855328177685	0.096985
group6049	10.0	0.5209568795122508	0.521505
group6050	13.0	0.40597363279368287	0.405615
group6051	22.0	0.17043590650063695	0.169515
group6052	6.0	0.7029110673035962	0.70271
group6053	22.0	0.17043590650063695	0.169515
group6054	5.0	0.7510605245731589	0.75113
group6055	39.0	0.022219840947502276	0.02178
group6056	9.0	0.5637984007605903	0.564285
group6057	17.0	0.2823220006167115	0.27994
group6058	5.0	0.7510605245731589	0.75113
group6059	16.0	0.31026942180837624	0.30799
group6060	0.0	0.9815302730563205	0.98146
group6061	3.0	0.8481189845234005	0.84798
group6062	17.0	0.2823220006167115	0.27994
group6063	15.0	0.34022629115553166	0.338695
group6064	3.0	0.8481189845234005	0.84798
group6065	1.0	0.9413269327800585	0.941335
group6066	10.0	0.5209568795122508	0.521505
group6067	8.0	0.6089271376925609	0.60864
group6068	7.0	0.6555652833239324	0.654955
group6069	6.0	0.7029110673035962	0.70271
group6070	26.0	0.10975127549487564	0.10852
group6071	6.0	0.7029110673035962	0.70271
group6072	8.0	0.6089271376925609	0.60864
group6073	7.0	0.6555652833239324	0.654955
group6074	9.0	0.5637984007605903	0.564285
group6075	13.0	0.40597363279368287	0.405615
group6076	23.0	0.15321302217561789	0.152215
group6077	7.0	0.6555652833239324	0.654955
group6078	10.0	0.5209568795122508	0.521505
group6079	18.0	0.25637057800304724	0.254035
group6080	21.0	0.18919628651833187	0.188015
group6081	0.0	0.9815302730563205	0.98146
group6082	11.0	0.48045817516495287	0.480855
group6083	3.0	0.8481189845234005	0.84798
group6084	0.0	0.9815302730563205	0.98146
group6085	15.0	0.34022629115553166	0.338695
group6086	4.0	0.7995284463150603	0.79933
group6087	25.0	0.12289616631355292	0.121675
group6088	11.0	0.48045817516495287	0.480855
group6089	18.0	0.25637057800304724	0.254035
group6090	8.0	0.6089271376925609	0.60864
group6091	7.0	0.6555652833239324	0.654955
group6092	23.0	0.15321302217561789	0.152215
group6093	19.0	0.23218573383088986	0.230075
group6094	10.0	0.5209568795122508	0.521505
group6095	6.0	0.7029110673035962	0.70271
group6096	19.0	0.23218573383088986	0.230075
group6097	11.0	0.48045817516495287	0.480855
group6098	9.0	0.5637984007605903	0.564285
group6099	8.0	0.6089271376925609	0.60864
group6100	19.0	0.23218573383088986	0.230075
group6101	7.0	0.6555652833239324	0.654955
group6102	39.0	0.022219840947502276	0.02178
group6103	40.0	0.019465886357237474	0.018935
group6104	54.0	0.0027221585815087384	0.00263
group6105	0.0	0.9815302730563205	0.98146
group6106	14.0	0.37204078967426624	0.37142
group6107	15.0	0.34022629115553166	0.338695
group6108	19.0	0.23218573383088986	0.230075
group6109	0.0	0.9815302730563205	0.98146
group6110	13.0	0.40597363279368287	0.405615
group6111	2.0	0.8960813120705418	0.896145
group6112	17.0	0.2823220006167115	0.27994
group6113	0.0	0.9815302730563205	0.98146
group6114	4.0	0.7995284463150603	0.79933
group6115	2.0	0.8960813120705418	0.896145
group6116	13.0	0.40597363279368287	0.405615
group6117	1.0	0.9413269327800585	0.941335
group6118	0.0	0.9815302730563205	0.98146
group6119	2.0	0.8960813120705418	0.896145
group6120	27.0	0.097855328177685	0.096985
group6121	14.0	0.37204078967426624	0.37142
group6122	12.0	0.44215817756016235	0.44223
group6123	3.0	0.8481189845234005	0.84798
group6124	10.0	0.5209568795122508	0.521505
group6125	22.0	0.17043590650063695	0.169515
group6126	1.0	0.9413269327800585	0.941335
group6127	29.0	0.07746662488307354	0.077315
group6128	24.0	0.13737014757494478	0.13622
group6129	8.0	0.6089271376925609	0.60864
group6130	13.0	0.40597363279368287	0.405615
group6131	2.0	0.8960813120705418	0.896145
group6132	36.0	0.032799700651244684	0.03267
group6133	28.0	0.08713402628490527	0.08685
group6134	8.0	0.6089271376925609	0.60864
group6135	0.0	0.9815302730563205	0.98146
group6136	15.0	0.34022629115553166	0.338695
group6137	21.0	0.18919628651833187	0.188015
group6138	6.0	0.7029110673035962	0.70271
group6139	6.0	0.7029110673035962	0.70271
group6140	5.0	0.7510605245731589	0.75113
group6141	13.0	0.40597363279368287	0.405615
group6142	7.0	0.6555652833239324	0.654955
group6143	8.0	0.6089271376925609	0.60864
group6144	14.0	0.37204078967426624	0.37142
group6145	9.0	0.5637984007605903	0.564285
group6146	0.0	0.9815302730563205	0.98146
group6147	6.0	0.7029110673035962	0.70271
group6148	2.0	0.8960813120705418	0.896145
group6149	0.0	0.9815302730563205	0.98146
group6150	1.0	0.9413269327800585	0.941335
group6151	11.0	0.48045817516495287	0.480855
group6152	14.0	0.37204078967426624	0.37142
group6153	4.0	0.7995284463150603	0.79933
group6154	1.0	0.9413269327800585	0.941335
group6155	30.0	0.06877637616864106	0.068755
group6156	8.0	0.6089271376925609	0.60864
group6157	8.0	0.6089271376925609	0.60864
group6158	6.0	0.7029110673035962	0.70271
group6159	11.0	0.48045817516495287	0.480855
group6160	17.0	0.2823220006167115	0.27994
group6161	9.0	0.5637984007605903	0.564285
group6162	13.0	0.40597363279368287	0.405615
group6163	8.0	0.6089271376925609	0.60864
group6164	1.0	0.9413269327800585	0.941335
group6165	31.0	0.060991843164433804	0.061175
group6166	2.0	0.8960813120705418	0.896145
group6167	11.0	0.48045817516495287	0.480855
group6168	4.0	0.7995284463150603	0.79933
group6169	42.0	0.014887461054240093	0.01457
group6170	14.0	0.37204078967426624	0.37142
group6171	8.0	0.6089271376925609	0.60864
group6172	3.0	0.8481189845234005	0.84798
group6173	9.0	0.5637984007605903	0.564285
group6174	4.0	0.7995284463150603	0.79933
group6175	18.0	0.25637057800304724	0.254035
group6176	14.0	0.37204078967426624	0.37142
group6177	24.0	0.13737014757494478	0.13622
group6178	36.0	0.032799700651244684	0.03267
group6179	5.0	0.7510605245731589	0.75113
group6180	4.0	0.7995284463150603	0.79933
group6181	3.0	0.8481189845234005	0.84798
group6182	7.0	0.6555652833239324	0.654955
group6183	2.0	0.8960813120705418	0.896145
group6184	16.0	0.31026942180837624	0.30799
group6185	1.0	0.9413269327800585	0.941335
group6186	15.0	0.34022629115553166	0.338695
group6187	10.0	0.5209568795122508	0.521505
group6188	34.0	0.04218447370764899	0.042505
group6189	21.0	0.18919628651833187	0.188015
group6190	15.0	0.34022629115553166	0.338695
group6191	0.0	0.9815302730563205	0.98146
group6192	6.0	0.7029110673035962	0.70271
group6193	18.0	0.25637057800304724	0.254035
group6194	21.0	0.18919628651833187	0.188015
group6195	25.0	0.12289616631355292	0.121675
group6196	21.0	0.18919628651833187	0.188015
group6197	5.0	0.7510605245731589	0.75113
group6198	2.0	0.8960813120705418	0.896145
group6199	0.0	0.9815302730563205	0.98146
group6200	5.0	0.7510605245731589	0.75113
group6201	37.0	0.02884446978092942	0.028645
group6202	2.0	0.8960813120705418	0.896145
group6203	2.0	0.8960813120705418	0.896145
group6204	7.0	0.6555652833239324	0.654955
group6205	17.0	0.2823220006167115	0.27994
group6206	0.0	0.9815302730563205	0.98146
group6207	29.0	0.07746662488307354	0.077315
group6208	6.0	0.7029110673035962	0.70271
group6209	18.0	0.25637057800304724	0.254035
group6210	21.0	0.18919628651833187	0.188015
group6211	2.0	0.8960813120705418	0.896145
group6212	11.0	0.48045817516495287	0.480855
group6213	28.0	0.08713402628490527	0.08685
group6214	11.0	0.48045817516495287	0.480855
group6215	8.0	0.6089271376925609	0.60864
group6216	19.0	0.23218573383088986	0.230075
group6217	10.0	0.5209568795122508	0.521505
group6218	26.0	0.10975127549487564	0.10852
group6219	14.0	0.37204078967426624	0.37142
group6220	6.0	0.7029110673035962	0.70271
group6221	2.0	0.8960813120705418	0.896145
group6222	4.0	0.7995284463150603	0.79933
group6223	5.0	0.7510605245731589	0.75113
group6224	9.0	0.5637984007605903	0.564285
group6225	7.0	0.6555652833239324	0.654955
group6226	13.0	0.40597363279368287	0.405615
group6227	0.0	0.9815302730563205	0.98146
group6228	19.0	0.23218573383088986	0.230075
group6229	3.0	0.8481189845234005	0.84798
group6230	29.0	0.07746662488307354	0.077315
group6231	29.0	0.07746662488307354	0.077315
group6232	16.0	0.31026942180837624	0.30799
group6233	9.0	0.5637984007605903	0.564285
group6234	4.0	0.7995284463150603	0.79933
group6235	1.0	0.9413269327800585	0.941335
group6236	17.0	0.2823220006167115	0.27994
group6237	15.0	0.34022629115553166	0.338695
group6238	5.0	0.7510605245731589	0.75113
group6239	6.0	0.7029110673035962	0.70271
group6240	2.0	0.8960813120705418	0.896145
group6241	33.0	0.047756062900310196	0.04822
group6242	17.0	0.2823220006167115	0.27994
group6243	7.0	0.6555652833239324	0.654955
group6244	13.0	0.40597363279368287	0.405615
group6245	13.0	0.40597363279368287	0.405615
group6246	8.0	0.6089271376925609	0.60864
group6247	10.0	0.5209568795122508	0.521505
group6248	9.0	0.5637984007605903	0.564285
group6249	7.0	0.6555652833239324	0.654955
group6250	29.0	0.07746662488307354	0.077315
group6251	2.0	0.8960813120705418	0.896145
group6252	4.0	0.7995284463150603	0.79933
group6253	10.0	0.5209568795122508	0.521505
group6254	10.0	0.5209568795122508	0.521505
group6255	21.0	0.18919628651833187	0.188015
group6256	0.0	0.9815302730563205	0.98146
group6257	7.0	0.6555652833239324	0.654955
group6258	4.0	0.7995284463150603	0.79933
group6259	18.0	0.25637057800304724	0.254035
group6260	3.0	0.8481189845234005	0.84798
group6261	23.0	0.15321302217561789	0.152215
group6262	2.0	0.8960813120705418	0.896145
group6263	26.0	0.10975127549487564	0.10852
group6264	17.0	0.2823220006167115	0.27994
group6265	19.0	0.23218573383088986	0.230075
group6266	15.0	0.34022629115553166	0.338695
group6267	3.0	0.8481189845234005	0.84798
group6268	12.0	0.44215817756016235	0.44223
group6269	20.0	0.209756230900581	0.20821
group6270	13.0	0.40597363279368287	0.405615
group6271	7.0	0.6555652833239324	0.654955
group6272	2.0	0.8960813120705418	0.896145
group6273	24.0	0.13737014757494478	0.13622
group6274	24.0	0.13737014757494478	0.13622
group6275	16.0	0.31026942180837624	0.30799
group6276	1.0	0.9413269327800585	0.941335
group6277	9.0	0.5637984007605903	0.564285
group6278	19.0	0.23218573383088986	0.230075
group6279	35.0	0.03722695891255344	0.037315
group6280	3.0	0.8481189845234005	0.84798
group6281	31.0	0.060991843164433804	0.061175
group6282	11.0	0.48045817516495287	0.480855
group6283	33.0	0.047756062900310196	0.04822
group6284	11.0	0.48045817516495287	0.480855
group6285	9.0	0.5637984007605903	0.564285
group6286	0.0	0.9815302730563205	0.98146
group6287	10.0	0.5209568795122508	0.521505
group6288	8.0	0.6089271376925609	0.60864
group6289	39.0	0.022219840947502276	0.02178
group6290	27.0	0.097855328177685	0.096985
group6291	2.0	0.8960813120705418	0.896145
group6292	7.0	0.6555652833239324	0.654955
group6293	10.0	0.5209568795122508	0.521505
group6294	0.0	0.9815302730563205	0.98146
group6295	2.0	0.8960813120705418	0.896145
group6296	3.0	0.8481189845234005	0.84798
group6297	13.0	0.40597363279368287	0.405615
group6298	10.0	0.5209568795122508	0.521505
group6299	5.0	0.7510605245731589	0.75113
group6300	26.0	0.10975127549487564	0.10852
group6301	5.0	0.7510605245731589	0.75113
group6302	8.0	0.6089271376925609	0.60864
group6303	4.0	0.7995284463150603	0.79933
group6304	14.0	0.37204078967426624	0.37142
group6305	16.0	0.31026942180837624	0.30799
group6306	3.0	0.8481189845234005	0.84798
group6307	7.0	0.6555652833239324	0.654955
group6308	6.0	0.7029110673035962	0.70271
group6309	14.0	0.37204078967426624	0.37142
group6310	51.0	0.004219122894101061	0.003995
