#1:ID	#2:NameGroupA	#3:NameGroupB	#4:p.value	#5:FDR	#6:relationType	#7:PFC	#8:id.first	#9:id.second	#10:groupSize.first	#11:groupSize.second	#12:groupLinkDegree.first	#13:groupLinkDegree.second	#14:expectedLinks	#15:sharedOriglinks	#16:sharedRndlinks	#17:randMax
2879	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8656	0.004014	1.000000	-	0.999000	0	8508	46	5	4970	1267	9.390000	2	939	50
2881	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8660	0.199616	1.000000	-	0.997200	0	8513	46	5	4970	1084	7.860000	5	786	81
2882	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8663	0.238191	1.000000	-	0.993000	0	8516	46	6	4970	383	2.750000	1	275	63
2885	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8666	0.296072	1.000000	-	0.999000	0	8519	46	5	4970	369	2.450000	1	245	33
2887	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8669	0.000499	1.000000	+	0.996643	0	8522	46	6	4970	662	4.900000	14	490	82
2889	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8673	0.564451	1.000000	+	0.995500	0	8527	46	5	4970	232	1.890000	2	189	50
2898	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8704	0.546633	1.000000	+	0.996833	0	8562	46	5	4970	830	5.940000	6	594	71
2905	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8732	0.525313	1.000000	-	0.998500	0	8593	46	6	4970	379	2.570000	2	257	40
2909	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8743	0.533703	1.000000	+	0.995000	0	8605	46	5	4970	99	0.760000	1	76	33
2910	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8744	0.000226	0.771048	+	0.996889	0	8606	46	5	4970	928	6.880000	18	688	92
2913	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8753	0.059396	1.000000	+	0.995800	0	8616	46	6	4970	256	2.080000	5	208	83
2914	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8756	0.118248	1.000000	-	0.998000	0	8619	46	6	4970	515	3.660000	1	366	63
2916	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8760	0.121273	1.000000	-	0.994750	0	8624	46	7	4970	1018	7.610000	4	761	75
2934	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP880	0.181861	1.000000	+	0.995250	0	8668	46	5	4970	302	2.210000	4	221	62
2935	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8803	0.005116	1.000000	-	0.997250	0	8672	46	5	4970	1529	12.330000	4	1233	64
2936	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8807	0.212273	1.000000	+	0.996750	0	8676	46	5	4970	355	2.360000	4	236	33
2939	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8812	0.601429	1.000000	-	0.997500	0	8682	46	5	4970	798	6.030000	6	603	55
2940	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8814	0.021803	1.000000	+	0.998444	0	8684	46	5	4970	580	4.050000	9	405	81
2945	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8829	0.039460	1.000000	+	0.998000	0	8700	46	5	4970	151	1.270000	4	127	39
2947	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8837	0.000433	1.000000	-	0.996800	0	8709	46	6	4970	2263	17.210000	5	1721	152
2950	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8845	0.334870	1.000000	-	0.996727	0	8718	46	5	4970	1640	13.120000	11	1312	95
2951	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8849	0.000000	0.000499	+	0.998188	0	8722	46	5	4970	425	3.120000	16	312	61
2955	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8861	0.276359	1.000000	-	0.996000	0	8736	46	5	4970	674	4.900000	3	490	69
2956	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8862	0.097671	1.000000	+	0.999000	0	8737	46	5	4970	1041	7.850000	12	785	60
2958	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8867	0.622801	1.000000	-	0.990000	0	8742	46	5	4970	149	1.310000	1	131	54
2964	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8879	0.039900	1.000000	-	0.995000	0	8755	46	5	4970	1109	8.000000	3	800	63
2966	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8885	0.569693	1.000000	-	0.997923	0	8762	46	7	4970	1771	13.030000	13	1303	114
2971	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8895	0.124146	1.000000	+	0.995000	0	8773	46	5	4970	144	1.220000	3	122	60
2972	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8896	0.029578	1.000000	+	0.997111	0	8774	46	5	4970	659	4.280000	9	428	71
2976	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8904	0.002542	1.000000	+	0.998000	0	8784	46	7	4970	46	0.270000	3	27	24
2981	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8918	0.626059	1.000000	+	0.990000	0	8799	46	6	4970	132	0.980000	1	98	38
2984	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8926	0.000070	0.237464	+	0.998200	0	8808	46	6	4970	995	7.400000	20	740	117
2992	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8942	0.016342	1.000000	+	0.997667	0	8826	46	5	4970	510	3.850000	9	385	58
3004	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8963	0.439652	1.000000	-	0.997500	0	8849	46	5	4970	1249	9.100000	8	910	82
3006	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8965	0.033702	1.000000	-	0.995000	0	8851	46	5	4970	716	5.170000	1	517	55
3008	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8967	0.286793	1.000000	-	0.998667	0	8853	46	5	4970	629	4.830000	3	483	63
3011	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP898	0.000001	0.003733	+	0.996500	0	8867	46	7	4970	328	2.760000	14	276	76
3012	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8983	0.025914	1.000000	+	0.997000	0	8871	46	5	4970	138	1.110000	4	111	35
3014	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8991	0.366904	1.000000	-	0.999125	0	8880	46	7	4970	1312	9.680000	8	968	124
3015	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8992	0.002536	1.000000	+	0.997667	0	8881	46	6	4970	44	0.270000	3	27	22
3017	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP8995	0.000135	0.459370	+	0.998154	0	8884	46	6	4970	550	3.770000	13	377	75
3023	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9017	0.012235	1.000000	+	0.998588	0	8910	46	5	4970	1270	9.240000	17	924	92
3025	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9023	0.089175	1.000000	+	0.996714	0	8917	46	5	4970	519	3.800000	7	380	70
3026	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9024	0.074119	1.000000	+	0.995333	0	8918	46	5	4970	120	0.970000	3	97	42
3033	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9053	0.095446	1.000000	-	0.993500	0	8950	46	5	4970	744	5.350000	2	535	48
3035	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9057	0.255774	1.000000	+	0.994667	0	8954	46	5	4970	239	1.750000	3	175	36
3038	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9062	0.073207	1.000000	-	0.995000	0	8960	46	5	4970	794	5.720000	2	572	57
3042	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9070	0.323111	1.000000	+	0.999000	0	8969	46	6	4970	140	1.160000	2	116	48
3043	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9071	0.074799	1.000000	+	0.995833	0	8970	46	5	4970	410	2.920000	6	292	56
3044	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9073	0.094604	1.000000	-	0.999000	0	8972	46	6	4970	1128	8.030000	4	803	110
3048	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9081	0.543230	1.000000	-	0.992000	0	8981	46	6	4970	368	2.500000	2	250	38
3049	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9083	0.266250	1.000000	+	0.995200	0	8983	46	5	4970	492	3.460000	5	346	52
3056	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9094	0.097270	1.000000	+	0.998778	0	8995	46	5	4970	731	5.430000	9	543	58
3059	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9100	0.479132	1.000000	+	0.991000	0	9003	46	5	4970	94	0.650000	1	65	37
3065	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9119	0.497204	1.000000	+	0.996667	0	9023	46	7	4970	342	2.660000	3	266	91
3066	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9121	0.107908	1.000000	+	0.998800	0	9026	46	6	4970	364	2.500000	5	250	52
3080	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP916	0.540296	1.000000	-	0.996667	0	9068	46	6	4970	501	3.480000	3	348	55
3081	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9164	0.048213	1.000000	+	0.997889	0	9073	46	6	4970	661	4.690000	9	469	70
3086	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9181	0.428518	1.000000	-	0.994000	0	9092	46	5	4970	425	2.970000	2	297	60
3087	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9184	0.000002	0.006067	+	0.996000	0	9095	46	6	4970	200	1.390000	10	139	38
3091	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9190	0.060979	1.000000	+	0.998231	0	9102	46	6	4970	1151	8.000000	13	800	71
3092	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9196	0.012340	1.000000	+	0.997786	0	9108	46	5	4970	964	7.060000	14	706	64
3094	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9199	0.610645	1.000000	-	0.997600	0	9111	46	5	4970	700	5.030000	5	503	71
3095	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9201	0.469215	1.000000	-	0.998000	0	9115	46	5	4970	641	4.830000	4	483	52
3096	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9208	0.042111	1.000000	+	0.997600	0	9122	46	5	4970	755	5.300000	10	530	55
3103	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9220	0.033833	1.000000	+	0.998211	0	9136	46	6	4970	1738	11.990000	19	1199	98
3104	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9223	0.289950	1.000000	+	0.995000	0	9139	46	5	4970	346	2.720000	4	272	79
3105	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9227	0.009106	1.000000	+	0.994800	0	9143	46	6	4970	164	1.260000	5	126	66
3110	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9239	0.535823	1.000000	+	0.993286	0	9156	46	5	4970	942	6.890000	7	689	74
3115	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9256	0.608944	1.000000	-	0.994333	0	9175	46	5	4970	433	3.170000	3	317	66
3116	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9259	0.219155	1.000000	-	0.992000	0	9178	46	5	4970	420	2.860000	1	286	36
3119	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9262	0.633487	1.000000	-	0.993000	0	9182	46	5	4970	146	1.280000	1	128	55
3122	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9276	0.471703	1.000000	+	0.995833	0	9197	46	6	4970	2443	17.360000	18	1736	147
3125	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9285	0.018163	1.000000	+	0.998700	0	9207	46	5	4970	663	4.590000	10	459	41
3126	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9288	0.156788	1.000000	+	0.990000	0	9210	46	5	4970	27	0.170000	1	17	11
3129	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9302	0.000003	0.011593	+	0.999385	0	9227	46	6	4970	377	2.630000	13	263	72
3131	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9307	0.351361	1.000000	-	0.997800	0	9232	46	5	4970	865	6.600000	5	660	85
3140	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9328	0.312092	1.000000	+	0.999000	0	9255	46	5	4970	175	1.130000	2	113	50
3144	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9335	0.296485	1.000000	+	0.995000	0	9263	46	6	4970	37	0.350000	1	35	24
3148	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9342	0.077760	1.000000	+	0.998231	0	9271	46	5	4970	1121	8.340000	13	834	91
3156	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9361	0.199726	1.000000	-	0.995500	0	9292	46	5	4970	534	4.260000	2	426	70
3157	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9364	0.371158	1.000000	+	0.994000	0	9295	46	5	4970	554	4.000000	5	400	57
3160	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9372	0.000000	0.000008	+	0.998000	0	9304	46	7	4970	522	4.140000	21	414	91
3163	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9381	0.342347	1.000000	+	0.998333	0	9314	46	5	4970	265	2.070000	3	207	61
3164	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9382	0.010812	1.000000	-	0.999000	0	9315	46	5	4970	928	6.470000	1	647	72
3166	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9389	0.502280	1.000000	+	0.998000	0	9322	46	6	4970	436	2.680000	3	268	56
3169	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9397	0.111458	1.000000	+	0.996000	0	9331	46	5	4970	60	0.570000	2	57	34
3172	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9402	0.263799	1.000000	+	0.996000	0	9338	46	5	4970	236	1.780000	3	178	50
3173	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9405	0.049740	1.000000	+	0.997500	0	9341	46	5	4970	185	1.370000	4	137	40
3174	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9406	0.514560	1.000000	-	0.990000	0	9342	46	6	4970	224	1.630000	1	163	51
3181	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9428	0.458863	1.000000	-	0.994000	0	9366	46	5	4970	217	1.810000	1	181	45
3184	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9440	0.212022	1.000000	-	0.996500	0	9380	46	6	4970	601	4.170000	2	417	78
3189	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9457	0.166044	1.000000	+	0.997000	0	9398	46	5	4970	223	1.400000	3	140	29
3192	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9468	0.084970	1.000000	-	0.996400	0	9410	46	5	4970	1272	9.480000	5	948	79
3195	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9476	0.184791	1.000000	-	0.995500	0	9419	46	5	4970	587	4.380000	2	438	45
3198	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9480	0.383017	1.000000	-	0.998500	0	9424	46	8	4970	451	3.180000	2	318	67
3199	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9484	0.237110	1.000000	+	0.998000	0	9428	46	5	4970	57	0.270000	1	27	22
3207	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9504	0.520607	1.000000	-	0.999833	0	9451	46	5	4970	914	6.530000	6	653	73
3212	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9511	0.103143	1.000000	-	0.997500	0	9459	46	5	4970	751	5.240000	2	524	55
3215	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9522	0.429841	1.000000	-	0.999000	0	9471	46	5	4970	263	1.910000	1	191	44
3216	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9524	0.337387	1.000000	+	0.991000	0	9473	46	5	4970	54	0.410000	1	41	30
3217	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9525	0.008837	1.000000	+	0.997200	0	9474	46	5	4970	174	1.250000	5	125	42
3222	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP954	0.526730	1.000000	+	0.997167	0	9490	46	5	4970	777	5.820000	6	582	42
3223	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9541	0.392133	1.000000	-	0.995333	0	9492	46	6	4970	1007	7.380000	6	738	93
3228	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9554	0.321644	1.000000	-	0.993750	0	9506	46	6	4970	718	5.720000	4	572	55
3229	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9556	0.045271	1.000000	-	0.998000	0	9508	46	6	4970	603	4.830000	1	483	91
3236	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9574	0.066105	1.000000	-	0.995000	0	9528	46	5	4970	794	5.860000	2	586	67
3238	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9579	0.000003	0.008971	+	0.995067	0	9533	46	8	4970	451	3.410000	15	341	62
3241	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9581	0.495140	1.000000	+	0.998500	0	9536	46	5	4970	191	1.660000	2	166	54
3243	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP959	0.507945	1.000000	-	0.995000	0	9545	46	6	4970	173	1.650000	1	165	86
3249	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9606	0.098572	1.000000	-	0.996667	0	9564	46	5	4970	881	6.650000	3	665	72
3250	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9607	0.422265	1.000000	-	0.996333	0	9565	46	6	4970	565	4.050000	3	405	97
3261	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9626	0.088031	1.000000	-	0.996167	0	9586	46	5	4970	1447	10.670000	6	1067	110
3266	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9649	0.291058	1.000000	+	0.995000	0	9611	46	5	4970	548	4.470000	6	447	77
3268	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9655	0.038876	1.000000	+	0.996818	0	9618	46	5	4970	819	5.960000	11	596	62
3270	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9658	0.000203	0.691073	+	0.998687	0	9621	46	7	4970	820	5.590000	16	559	108
3275	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9664	0.074045	1.000000	+	0.998412	0	9628	46	7	4970	1478	11.530000	17	1153	96
3280	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP968	0.617098	1.000000	-	0.995500	0	9645	46	6	4970	254	2.220000	2	222	62
3284	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9699	0.000000	0.000007	+	0.997250	0	9666	46	5	4970	278	2.290000	16	229	75
3286	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9705	0.310565	1.000000	-	0.994000	0	9674	46	6	4970	746	4.680000	3	468	63
3287	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9706	0.538084	1.000000	-	0.999000	0	9675	46	6	4970	300	2.520000	2	252	67
3291	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9718	0.000329	1.000000	+	0.994000	0	9688	46	5	4970	274	2.120000	9	212	56
3294	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9721	0.427416	1.000000	-	0.997400	0	9692	46	5	4970	846	6.100000	5	610	57
3296	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9725	0.476317	1.000000	+	0.999800	0	9696	46	6	4970	644	4.540000	5	454	100
3297	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9731	0.193171	1.000000	-	0.997000	0	9703	46	5	4970	1464	11.380000	8	1138	88
3298	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9733	0.000000	0.000000	+	0.998174	0	9705	46	6	4970	522	4.030000	23	403	89
3301	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9738	0.001240	1.000000	+	0.997400	0	9710	46	7	4970	828	6.000000	15	600	96
3304	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9741	0.344142	1.000000	+	1.000000	0	9714	46	5	4970	49	0.420000	1	42	21
3308	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9746	0.000920	1.000000	+	0.997900	0	9719	46	6	4970	408	2.960000	10	296	58
3312	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9757	0.003705	1.000000	+	0.997167	0	9731	46	5	4970	719	4.820000	12	482	73
3318	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9769	0.025312	1.000000	+	0.993444	0	9744	46	5	4970	603	4.160000	9	416	81
3326	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9786	0.000000	0.000000	+	0.998621	0	9763	46	5	4970	457	3.260000	29	326	58
3328	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9788	0.000022	0.075700	+	0.997500	0	9765	46	7	4970	71	0.560000	6	56	36
3338	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9807	0.008710	1.000000	+	0.994333	0	9787	46	6	4970	58	0.420000	3	42	30
3342	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9815	0.662340	1.000000	-	0.993000	0	9796	46	5	4970	151	1.200000	1	120	27
3349	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9833	0.327055	1.000000	-	0.992750	0	9816	46	5	4970	816	5.680000	4	568	57
3350	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP9835	0.415792	1.000000	+	0.996500	0	9818	46	5	4970	139	1.420000	2	142	32
3351	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP984	0.584317	1.000000	-	0.996667	0	9823	46	5	4970	469	3.280000	3	328	54
